trait,feature,coefficient,std_error,t_statistic,p_value,ci_lower,ci_upper,significance
agency,religion_Jewish,0.03817573446580537,0.04380231779805818,0.871545990826489,0.38367021928780376,-0.04778171769313033,0.12413318662474107,
agency,religion_Mormon,0.01891345735279998,0.04552423195194847,0.4154591201618387,0.6778970618393666,-0.07042307063922737,0.10824998534482733,
agency,religion_Muslim,-0.052048822574140646,0.04385084704949202,-1.1869513607204902,0.23553532967002855,-0.1381015082964614,0.03400386314818009,
agency,religion_Nothing in particular,0.13341374135287173,0.043612134016427974,3.0590968399440617,0.002280584593353045,0.04782950490791382,0.21899797779782965,**
agency,religion_Orthodox,-0.11512282568269737,0.046397829814120654,-2.48121143044628,0.013260981692344699,-0.20617369780578215,-0.024071953559612586,*
agency,religion_Other,0.043194193185954244,0.043089822317341805,1.0024221698535627,0.31638794168173223,-0.04136506135979828,0.12775344773170677,
agency,religion_Protestant,0.03256531025327635,0.04537883015527277,0.717632211801133,0.4731556377167785,-0.056485881970922545,0.12161650247747524,
agency,religion_Roman Catholic,-0.09937373504676322,0.04479176810491786,-2.218571386018865,0.02674510112688425,-0.18727287960215255,-0.011474590491373893,*
agency,Region_North East India,-0.10343517384858339,0.022596182898804915,-4.577550744380545,5.310678024587815e-06,-0.14777781159330772,-0.059092536103859075,***
agency,Region_South India,-0.08986373932263253,0.022830479384360097,-3.9361301972569716,8.867530637152689e-05,-0.13466615933369638,-0.04506131931156867,***
agency,Education_Associate’s degree,0.20154352092183384,0.03378246980482761,5.965920256458949,3.3978145977583096e-09,0.13524896898860506,0.2678380728550626,***
agency,Education_College graduate/some postgrad,0.5243560813581843,0.03299432184862708,15.892312736835452,9.303730281530669e-51,0.45960818708247053,0.5891039756338982,***
agency,Education_Less than high school,-0.2917124363489797,0.03232341851457695,-9.02480151403001,9.359084580619957e-19,-0.35514375323475367,-0.22828111946320576,***
agency,Education_Postgraduate,0.678231859818303,0.032230282325655245,21.043311162013364,2.2714457747198342e-81,0.6149833129297793,0.7414804067068268,***
agency,"Education_Some college, no degree",0.059480502779290595,0.03216658345689662,1.8491395848425978,0.06473957845770834,-0.0036430417637147994,0.12260404732229599,
agency,Caste_OBC,-0.041266818818312234,0.026613809709887,-1.55057916428183,0.12132641964895961,-0.09349362757878484,0.010959989942160367,
agency,Caste_SC,-0.023836544437367768,0.026814936170060862,-0.8889278828111291,0.3742606464698315,-0.07645804277015925,0.028784953895423702,
agency,Caste_ST,-0.08039766408646828,0.026294518297457485,-3.0575826937374333,0.0022920269295914463,-0.13199789695579284,-0.028797431217143746,**
social_desirability,sex_Female,0.2027898039805602,0.026524121165383704,7.645486261962135,4.9673355079512964e-14,0.15073899957695497,0.25484060838416545,***
social_desirability,religion_Agnostic,-1.1493176401266652,0.0639160681534191,-17.981669920119828,1.1333496004926844e-62,-1.2747462166648764,-1.0238890635884539,***
social_desirability,religion_Atheist,-1.4237948807559615,0.06332440330409277,-22.484142075823385,1.468903767288805e-90,-1.5480623771153894,-1.2995273843965336,***
social_desirability,religion_Buddhist,0.2823504943417996,0.06225488453753066,4.53539503669922,6.4632625552779744e-06,0.1601818163287816,0.4045191723548176,***
social_desirability,religion_Jewish,-0.24463009443183184,0.062051689987436875,-3.9423599015814106,8.643787907365215e-05,-0.36640002446308395,-0.12286016440057972,***
social_desirability,religion_Mormon,0.3742423587836717,0.06449100572763992,5.803016320821258,8.795587922976799e-09,0.24768552758874784,0.5007991899785955,***
social_desirability,religion_Muslim,0.1621815444192497,0.06212043799477241,2.610759834515296,0.009172500218941127,0.04027670363786763,0.2840863852006318,**
social_desirability,religion_Nothing in particular,-0.8546970777251939,0.06178226988248345,-13.83401871363613,7.016663049528599e-40,-0.9759382990728335,-0.7334558563775543,***
social_desirability,religion_Orthodox,0.20694095291734338,0.06572857091693224,3.1484170434631134,0.0016913712549386107,0.07795552990582683,0.33592637592885993,**
social_desirability,religion_Other,-0.5337473122115571,0.06104234731085316,-8.743885773158306,9.693165991676631e-18,-0.6535365131582341,-0.41395811126488014,***
social_desirability,religion_Protestant,0.2078848186493978,0.06428502513883792,3.233798512179531,0.001262499294368304,0.08173220274484391,0.33403743455395174,**
social_desirability,religion_Roman Catholic,0.2392413425404395,0.06345337525857458,3.7703485679922175,0.00017280190281381306,0.11472075225437671,0.36376193282650227,***
social_desirability,Region_North East India,0.008690783395464871,0.0320104370412614,0.2714984298484418,0.7860650627079024,-0.054126340192520904,0.07150790698345065,
social_desirability,Region_South India,0.05697695765196804,0.032342348538589985,1.7616827542373654,0.07843563983173953,-0.006491507419456026,0.12044542272339209,
social_desirability,Education_Associate’s degree,0.11571194072048539,0.04785726985963377,2.4178550314272127,0.015794387233842713,0.021797070658538337,0.20962681078243245,*
social_desirability,Education_College graduate/some postgrad,0.045028218526582,0.046740755595072285,0.9633609459948305,0.3356047931979026,-0.046695609455736385,0.13675204650890038,
social_desirability,Education_Less than high school,0.22754921793904154,0.04579033361311356,4.9693723540349,7.927950830365805e-07,0.137690493361106,0.31740794251697707,***
social_desirability,Education_Postgraduate,0.1500118758705475,0.045658394067169324,3.2855267675394124,0.0010541245174450437,0.060412068806079175,0.23961168293501584,**
social_desirability,"Education_Some college, no degree",-0.1521512053003781,0.045568156320505246,-3.3389809372627934,0.000872639811960293,-0.2415739302563706,-0.06272848034438558,***
social_desirability,Caste_OBC,0.040544864380067935,0.03770192885947592,1.0754055722503832,0.28245868565795,-0.03344121464841822,0.11453094340855409,
social_desirability,Caste_SC,-0.03074424682643965,0.03798685069426367,-0.8093391861800822,0.41851712799783414,-0.10528945505662046,0.04380096140374117,
social_desirability,Caste_ST,0.12168269551154937,0.037249610974585234,3.2666836599869824,0.0011260307914651116,0.04858424286690825,0.19478114815619046,**
